gain	19	33	-90.21
gain	33	19	-91.86
gain	19	34	-84.83
gain	34	19	-82.56
gain	19	35	-72.46
gain	35	19	-75.43
gain	19	36	-75.51
gain	36	19	-75.35
gain	19	37	-93.55
gain	37	19	-89.39
gain	19	38	-86.96
gain	38	19	-84.72
gain	19	39	-84.38
gain	39	19	-84.18
gain	20	21	-97.40
gain	21	20	-93.11
gain	20	22	-86.66
gain	22	20	-87.33
gain	20	23	-100.90
gain	23	20	-99.77
gain	20	24	-86.81
gain	24	20	-89.25
gain	20	25	-77.35
gain	25	20	-74.89
gain	20	26	-84.61
gain	26	20	-84.26
gain	20	27	-96.74
gain	27	20	-96.23
gain	20	28	-98.07
gain	28	20	-98.65
gain	20	29	-97.52
gain	29	20	-89.12
gain	20	30	-89.25
gain	30	20	-86.77
gain	20	31	-83.83
gain	31	20	-86.48
gain	20	32	-91.83
gain	32	20	-94.40
gain	20	33	-91.61
gain	33	20	-93.03
gain	20	34	-86.17
gain	34	20	-83.68
gain	20	35	-81.74
gain	35	20	-84.49
gain	20	36	-93.61
gain	36	20	-93.21
gain	20	37	-85.56
gain	37	20	-81.17
gain	20	38	-84.19
gain	38	20	-81.72
gain	20	39	-81.97
gain	39	20	-81.55
gain	21	22	-92.03
gain	22	21	-96.98
gain	21	23	-81.17
gain	23	21	-84.32
gain	21	24	-91.12
gain	24	21	-97.84
gain	21	25	-85.86
gain	25	21	-87.69
gain	21	26	-91.97
gain	26	21	-95.90
gain	21	27	-85.56
gain	27	21	-89.34
gain	21	28	-75.50
gain	28	21	-80.36
gain	21	29	-66.77
gain	29	21	-62.66
gain	21	30	-77.91
gain	30	21	-79.71
gain	21	31	-74.61
gain	31	21	-81.54
gain	21	32	-82.36
gain	32	21	-89.22
gain	21	33	-73.74
gain	33	21	-79.44
gain	21	34	-82.34
gain	34	21	-84.13
gain	21	35	-92.69
gain	35	21	-99.72
gain	21	36	-88.05
gain	36	21	-91.93
gain	21	37	-52.32
gain	37	21	-52.22
gain	21	38	-83.77
gain	38	21	-85.58
gain	21	39	-93.10
gain	39	21	-96.96
gain	22	23	-96.99
gain	23	22	-95.19
gain	22	24	-69.30
gain	24	22	-71.06
gain	22	25	-94.56
gain	25	22	-91.43
gain	22	26	-69.83
gain	26	22	-68.81
gain	22	27	-83.17
gain	27	22	-82.00
gain	22	28	-83.16
gain	28	22	-83.06
gain	22	29	-92.18
gain	29	22	-83.11
gain	22	30	-87.78
gain	30	22	-84.62
gain	22	31	-92.82
gain	31	22	-94.80
gain	22	32	-71.40
gain	32	22	-73.31
gain	22	33	-76.57
gain	33	22	-77.32
gain	22	34	-82.54
gain	34	22	-79.37
gain	22	35	-78.41
gain	35	22	-80.49
gain	22	36	-57.72
gain	36	22	-56.65
gain	22	37	-89.09
gain	37	22	-84.03
gain	22	38	-89.13
gain	38	22	-85.99
gain	22	39	-75.69
gain	39	22	-74.59
gain	23	24	-85.20
gain	24	23	-88.76
gain	23	25	-92.06
gain	25	23	-90.73
gain	23	26	-81.20
gain	26	23	-81.98
gain	23	27	-72.59
gain	27	23	-73.22
gain	23	28	-89.91
gain	28	23	-91.61
gain	23	29	-82.89
gain	29	23	-75.62
gain	23	30	-71.36
gain	30	23	-70.00
gain	23	31	-73.83
gain	31	23	-77.60
gain	23	32	-76.76
gain	32	23	-80.46
gain	23	33	-84.66
gain	33	23	-87.21
gain	23	34	-89.95
gain	34	23	-88.58
gain	23	35	-91.68
gain	35	23	-95.56
gain	23	36	-88.86
gain	36	23	-89.59
gain	23	37	-88.62
gain	37	23	-85.36
gain	23	38	-84.24
gain	38	23	-82.90
gain	23	39	-92.88
gain	39	23	-93.58
gain	24	25	-95.40
gain	25	24	-90.51
gain	24	26	-66.83
gain	26	24	-64.05
gain	24	27	-87.24
gain	27	24	-84.30
gain	24	28	-89.87
gain	28	24	-88.01
gain	24	29	-96.21
gain	29	24	-85.37
gain	24	30	-99.30
gain	30	24	-94.38
gain	24	31	-95.18
gain	31	24	-95.40
gain	24	32	-85.60
gain	32	24	-85.74
gain	24	33	-91.57
gain	33	24	-90.55
gain	24	34	-84.97
gain	34	24	-80.04
gain	24	35	-89.62
gain	35	24	-89.94
gain	24	36	-75.67
gain	36	24	-72.84
gain	24	37	-105.99
gain	37	24	-99.17
gain	24	38	-88.81
gain	38	24	-83.90
gain	24	39	-79.15
gain	39	24	-76.29
gain	25	26	-88.21
gain	26	25	-90.32
gain	25	27	-78.94
gain	27	25	-80.89
gain	25	28	-83.84
gain	28	25	-86.86
gain	25	29	-89.43
gain	29	25	-83.49
gain	25	30	-86.29
gain	30	25	-86.26
gain	25	31	-87.34
gain	31	25	-92.44
gain	25	32	-80.44
gain	32	25	-85.47
gain	25	33	-80.37
gain	33	25	-84.25
gain	25	34	-78.36
gain	34	25	-78.32
gain	25	35	-86.33
gain	35	25	-91.54
gain	25	36	-86.37
gain	36	25	-88.43
gain	25	37	-75.70
gain	37	25	-73.77
gain	25	38	-76.13
gain	38	25	-76.11
gain	25	39	-85.93
gain	39	25	-87.96
gain	26	27	-88.02
gain	27	26	-87.87
gain	26	28	-83.50
gain	28	26	-84.42
gain	26	29	-92.22
gain	29	26	-84.17
gain	26	30	-88.54
gain	30	26	-86.40
gain	26	31	-103.70
gain	31	26	-106.69
gain	26	32	-79.23
gain	32	26	-82.15
gain	26	33	-81.29
gain	33	26	-83.06
gain	26	34	-88.88
gain	34	26	-86.73
gain	26	35	-78.67
gain	35	26	-81.76
gain	26	36	-77.13
gain	36	26	-77.08
gain	26	37	-86.40
gain	37	26	-82.36
gain	26	38	-84.93
gain	38	26	-82.80
gain	26	39	-71.74
gain	39	26	-71.66
gain	27	28	-79.33
gain	28	27	-80.41
gain	27	29	-86.31
gain	29	27	-78.42
gain	27	30	-70.15
gain	30	27	-68.17
gain	27	31	-79.59
gain	31	27	-82.74
gain	27	32	-72.50
gain	32	27	-75.58
gain	27	33	-73.87
gain	33	27	-75.80
gain	27	34	-83.14
gain	34	27	-81.14
gain	27	35	-93.47
gain	35	27	-96.72
gain	27	36	-73.23
gain	36	27	-73.34
gain	27	37	-91.99
gain	37	27	-88.10
gain	27	38	-69.58
gain	38	27	-67.61
gain	27	39	-88.42
gain	39	27	-88.49
gain	28	29	-78.46
gain	29	28	-69.49
gain	28	30	-82.05
gain	30	28	-78.99
gain	28	31	-76.31
gain	31	28	-78.38
gain	28	32	-80.58
gain	32	28	-82.58
gain	28	33	-71.82
gain	33	28	-72.67
gain	28	34	-85.01
gain	34	28	-81.94
gain	28	35	-90.37
gain	35	28	-92.55
gain	28	36	-88.95
gain	36	28	-87.98
gain	28	37	-80.10
gain	37	28	-75.13
gain	28	38	-73.05
gain	38	28	-70.01
gain	28	39	-86.84
gain	39	28	-85.84
gain	29	30	-68.63
gain	30	29	-74.54
gain	29	31	-66.71
gain	31	29	-77.76
gain	29	32	-87.20
gain	32	29	-98.17
gain	29	33	-74.13
gain	33	29	-83.94
gain	29	34	-83.82
gain	34	29	-89.72
gain	29	35	-92.40
gain	35	29	-103.55
gain	29	36	-82.42
gain	36	29	-90.42
gain	29	37	-66.73
gain	37	29	-70.74
gain	29	38	-78.71
gain	38	29	-84.63
gain	29	39	-81.37
gain	39	29	-89.34
gain	30	31	-59.67
gain	31	30	-64.80
gain	30	32	-77.85
gain	32	30	-82.91
gain	30	33	-76.31
gain	33	30	-80.21
gain	30	34	-77.80
gain	34	30	-77.79
gain	30	35	-82.46
gain	35	30	-87.69
gain	30	36	-84.45
gain	36	30	-86.54
gain	30	37	-79.78
gain	37	30	-77.88
gain	30	38	-81.95
gain	38	30	-81.96
gain	30	39	-85.26
gain	39	30	-87.32
gain	31	32	-87.81
gain	32	31	-87.74
gain	31	33	-86.77
gain	33	31	-85.55
gain	31	34	-92.59
gain	34	31	-87.45
gain	31	35	-95.85
gain	35	31	-95.95
gain	31	36	-89.89
gain	36	31	-86.85
gain	31	37	-82.77
gain	37	31	-75.73
gain	31	38	-83.46
gain	38	31	-78.34
gain	31	39	-95.02
gain	39	31	-91.95
gain	32	33	-77.77
gain	33	32	-76.61
gain	32	34	-82.49
gain	34	32	-77.42
gain	32	35	-90.12
gain	35	32	-90.29
gain	32	36	-77.69
gain	36	32	-74.72
gain	32	37	-90.27
gain	37	32	-83.30
gain	32	38	-84.78
gain	38	32	-79.73
gain	32	39	-83.12
gain	39	32	-80.12
gain	33	34	-82.97
gain	34	33	-79.05
gain	33	35	-84.13
gain	35	33	-85.46
gain	33	36	-80.97
gain	36	33	-79.15
gain	33	37	-87.63
gain	37	33	-81.82
gain	33	38	-62.91
gain	38	33	-59.01
gain	33	39	-84.29
gain	39	33	-82.45
gain	34	35	-80.63
gain	35	34	-85.87
gain	34	36	-83.69
gain	36	34	-85.79
gain	34	37	-86.84
gain	37	34	-84.95
gain	34	38	-80.23
gain	38	34	-80.26
gain	34	39	-83.33
gain	39	34	-85.40
gain	35	36	-83.73
gain	36	35	-80.59
gain	35	37	-96.60
gain	37	35	-89.46
gain	35	38	-86.55
gain	38	35	-81.32
gain	35	39	-65.40
gain	39	35	-62.23
gain	36	37	-95.55
gain	37	36	-91.56
gain	36	38	-78.34
gain	38	36	-76.26
gain	36	39	-75.69
gain	39	36	-75.66
gain	37	38	-78.28
gain	38	37	-80.20
gain	37	39	-86.67
gain	39	37	-90.63
gain	38	39	-81.11
gain	39	38	-83.16
noise	0	-102.78	4.00
noise	1	-104.56	4.00
noise	2	-105.20	4.00
noise	3	-104.88	4.00
noise	4	-106.81	4.00
noise	5	-103.56	4.00
noise	6	-103.95	4.00
noise	7	-105.10	4.00
noise	8	-101.63	4.00
noise	9	-103.48	4.00
noise	10	-106.63	4.00
noise	11	-105.69	4.00
noise	12	-108.62	4.00
noise	13	-106.29	4.00
noise	14	-105.97	4.00
noise	15	-106.67	4.00
noise	16	-104.14	4.00
noise	17	-107.46	4.00
noise	18	-107.70	4.00
noise	19	-104.91	4.00
noise	20	-104.69	4.00
noise	21	-106.49	4.00
noise	22	-103.52	4.00
noise	23	-104.63	4.00
noise	24	-100.03	4.00
noise	25	-103.45	4.00
noise	26	-103.27	4.00
noise	27	-103.80	4.00
noise	28	-103.08	4.00
noise	29	-112.03	4.00
noise	30	-109.19	4.00
noise	31	-103.55	4.00
noise	32	-103.77	4.00
noise	33	-102.68	4.00
noise	34	-106.58	4.00
noise	35	-103.66	4.00
noise	36	-105.09	4.00
noise	37	-104.02	4.00
noise	38	-103.74	4.00
noise	39	-103.87	4.00
